"profil";"secteur_activite";"date";"region";"temperature_2m_mean";"relative_humidity_mean";"precipitation_sum";"total_energie_soutiree_wh";"is_vacances";"nom_vacances"
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-07-11;Bretagne;16.25;83.7819;6.8;13930077349;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-07-20;Bourgogne-Franche-Comté;20.747917;77.98542;1.3000001;8189096251;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-10-10;Provence-Alpes-Côte d'Azur;17.460417;75.44625;0.0;2227315685;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-10-06;Bourgogne-Franche-Comté;9.741667;90.40029;5.6000004;10928607890;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-10-01;Bretagne;13.985416;76.0526;0.0;0.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-01-09;Bretagne;-0.99375004;67.06775;0.0;15950954845;0;
ENT1 (+ ENT2);S2: Industrie;2025-12-09;Nouvelle Aquitaine;;;;3871919216;0;
ENT1 (+ ENT2);S1: Agriculture;2025-10-23;Hauts-de-France;11.866666;84.551834;14.9;1149530204;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2025-07-24;Hauts-de-France;18.5875;80.427216;0.70000005;12402738048;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2024-07-21;Bretagne;18.081251;81.56744;0.7;2105808932;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-06-30;Occitanie;18.949999;71.89271;0.5;1778142320;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-04-16;Hauts-de-France;8.179167;74.17932;10.2;42329477947;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-10-23;Hauts-de-France;9.789583;91.02166;8.3;44538065;1;Vacances de la Toussaint
ENT1 (+ ENT2);S1: Agriculture;2023-07-16;Provence-Alpes-Côte d'Azur;25.447916;67.03375;0.0;523516957;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-10-20;Bourgogne-Franche-Comté;12.477084;88.433105;0.0;4972391323;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-04-08;Auvergne-Rhône-Alpes;11.214583;63.746735;0.0;1109318.0;0;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2025-01-18;Centre-Val de Loire;-0.104166664;89.92462;0.0;8932278743;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-01-17;Occitanie;10.583333;90.655815;5.0;18096480484;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-07-24;Hauts-de-France;18.152082;72.23088;0.0;4246735.0;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2024-10-01;Grand-Est;;;;9761901554;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-04-15;Grand-Est;;;;210783286;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-08-02;Grand-Est;;;;23435493948;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-07-21;Grand-Est;;;;41834151;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-07-20;Occitanie;25.529167;73.432816;1.2;30476286;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-01-15;Île-de-France;2.41875;95.96639;0.2;107953189;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-01-08;Auvergne-Rhône-Alpes;9.474999;79.883316;1.8000001;31013921655;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-07-17;Bretagne;22.25625;70.037186;0.2;1937238.0;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-04-17;Bretagne;8.775001;74.788246;0.5;2408430871;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-07-18;Hauts-de-France;18.079166;66.33726;0.0;45818973;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2023-10-23;Hauts-de-France;9.789583;91.02166;8.3;14556854914;1;Vacances de la Toussaint
ENT1 (+ ENT2);S4: Non Affecté;2023-10-09;Nouvelle Aquitaine;;;;31584698;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-08-13;Grand-Est;;;;19634279;0;
ENT1 (+ ENT2);S1: Agriculture;2025-03-31;Hauts-de-France;8.195833;77.264656;0.0;745922164;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-01-19;Île-de-France;-0.28958333;95.58604;0.0;90505048;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-01-03;Bretagne;10.347917;81.11787;1.3;21064974855;1;Vacances de Noël
ENT1 (+ ENT2);S3: Tertiaire;2024-07-11;Nouvelle Aquitaine;;;;17157089513;0;
ENT1 (+ ENT2);S2: Industrie;2025-07-05;Bretagne;19.127083;57.643417;0.4;1287093329;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-04-23;Pays de la Loire;8.795834;67.71415;0.8;29097126763;1;Vacances de printemps
ENT1 (+ ENT2);S4: Non Affecté;2025-04-19;Normandie;13.702084;59.842255;0.6;9549300.0;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-07-22;Provence-Alpes-Côte d'Azur;22.397917;65.53901;0.0;29396589124;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-10-22;Pays de la Loire;15.064583;91.36106;24.7;0.0;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-11;Bretagne;12.891666;84.63093;0.0;11469606747;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-10-06;Normandie;12.589583;84.5146;0.1;7290804.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-07-07;Bretagne;20.7125;67.75567;0.5;13979673593;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-07-01;Île-de-France;31.80625;37.619495;0.0;93332820292;0;
ENT1 (+ ENT2);S1: Agriculture;2024-10-18;Bretagne;12.958333;86.55065;1.0;2428799473;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-07-10;Normandie;19.864584;58.6328;0.0;8108408562;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-18;Hauts-de-France;23.391668;56.730915;0.0;743182570;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-16;Occitanie;15.422916;72.47378;0.0;22697370775;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-04-10;Hauts-de-France;9.908334;69.093155;0.0;51108704;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-09-11;Nouvelle Aquitaine;;;;24892623166;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-01-18;Hauts-de-France;-0.56041664;93.0119;0.0;22041114116;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-10-12;Île-de-France;18.789583;73.61056;2.4;67597021;0;
ENT1 (+ ENT2);S2: Industrie;2024-04-12;Centre-Val de Loire;14.714583;83.03124;0.0;1254696212;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-21;Bourgogne-Franche-Comté;13.256249;87.65417;5.7999997;10218126511;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-04-02;Hauts-de-France;10.758334;60.992245;0.0;39985417160;0;
ENT1 (+ ENT2);S1: Agriculture;2023-10-22;Normandie;12.229167;84.4237;0.8;742410101;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2025-10-16;Centre-Val de Loire;11.997917;81.17487;0.0;6588888376;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-07-14;Île-de-France;22.75625;52.340374;0.0;65574061017;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-04-14;Normandie;11.7375;77.604546;1.4;9890776956;0;Vacances de printemps
ENT1 (+ ENT2);S2: Industrie;2025-10-08;Bretagne;12.997917;86.9725;0.0;2263297372;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-04-19;Pays de la Loire;12.76875;90.1839;11.0;9298601533;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-13;Auvergne-Rhône-Alpes;10.404166;91.90753;0.0;32420206803;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-01-11;Occitanie;2.39375;89.6908;1.1;44152454;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-07-02;Grand-Est;;;;6711821527;0;
ENT1 (+ ENT2);S1: Agriculture;2024-07-12;Nouvelle Aquitaine;;;;2429550729;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-07-11;Bourgogne-Franche-Comté;21.833334;47.530132;0.0;1348819.0;1;Vacances d'été
ENT1 (+ ENT2);S4: Non Affecté;2024-01-10;Hauts-de-France;-3.9229167;55.13995;0.0;43953352;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-04-04;Bretagne;13.404167;86.34019;13.400001;1153468.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-01-18;Pays de la Loire;0.32083333;93.058014;0.0;14879935559;0;
ENT1 (+ ENT2);S2: Industrie;2024-09-20;Nouvelle Aquitaine;;;;3003429332;0;
ENT1 (+ ENT2);S1: Agriculture;2023-12-31;Auvergne-Rhône-Alpes;7.9583335;86.040184;4.5;18441458;1;Vacances de Noël
ENT1 (+ ENT2);S2: Industrie;2023-10-03;Nouvelle Aquitaine;;;;3601832521;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-24;Grand-Est;;;;16541705445;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-07-22;Bretagne;16.7875;71.75651;0.4;12889905303;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-10-21;Bourgogne-Franche-Comté;13.256249;87.65417;5.7999997;2174142772;1;Vacances de la Toussaint
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-11;Provence-Alpes-Côte d'Azur;17.985416;68.93372;0.0;21953630913;0;
ENT1 (+ ENT2);S1: Agriculture;2024-01-11;Hauts-de-France;-2.0291667;69.01278;0.0;880536604;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-07-04;Normandie;18.19375;59.356476;0.0;8186070321;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-10-12;Nouvelle Aquitaine;;;;33449876;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-10-08;Normandie;16.829166;76.53767;0.0;5830716143;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-10-04;Bretagne;13.197917;77.28432;0.0;12807787;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-10-03;Occitanie;16.672916;63.206974;0.0;4433218.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-13;Normandie;15.84375;77.61381;0.0;145087819;0;Vacances de printemps
ENT1 (+ ENT2);S4: Non Affecté;2025-07-20;Nouvelle Aquitaine;;;;4605730.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2025-09-30;Pays de la Loire;15.564583;75.389786;0.0;1919112198;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-01-10;Normandie;-2.6187499;63.511124;0.4;14482939150;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-01-18;Bourgogne-Franche-Comté;-0.65416664;92.491554;0.0;9353123067;0;
ENT1 (+ ENT2);S2: Industrie;2024-04-05;Provence-Alpes-Côte d'Azur;15.118751;72.90085;0.0;2154558149;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-09-29;Grand-Est;;;;139084548;0;
ENT1 (+ ENT2);S2: Industrie;2023-10-05;Nouvelle Aquitaine;;;;3500158920;0;
ENT1 (+ ENT2);S2: Industrie;2024-12-31;Occitanie;2.8041668;95.69984;0.0;2851344482;1;Vacances de Noël
ENT1 (+ ENT2);S4: Non Affecté;2024-04-23;Pays de la Loire;8.795834;67.71415;0.8;32751782;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-07-11;Grand-Est;;;;277255580;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-07-19;Auvergne-Rhône-Alpes;23.9375;72.07068;0.0;22822294789;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-01-11;Bourgogne-Franche-Comté;-1.8874999;79.96238;0.0;228062819;0;
ENT1 (+ ENT2);S1: Agriculture;2023-07-10;Pays de la Loire;20.316668;71.80093;0.0;2076864018;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-01-03;Pays de la Loire;11.224999;81.49494;4.8;15352100769;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-10-25;Provence-Alpes-Côte d'Azur;18.383333;81.04339;1.6;10103385350;1;Vacances de la Toussaint
ENT1 (+ ENT2);S2: Industrie;2023-07-05;Nouvelle Aquitaine;;;;3499652292;0;
ENT1 (+ ENT2);S1: Agriculture;2025-03-31;Nouvelle Aquitaine;;;;827905964;0;
ENT1 (+ ENT2);S2: Industrie;2025-04-21;Hauts-de-France;11.783333;80.5825;1.0999999;1318929208;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-04-19;Provence-Alpes-Côte d'Azur;11.827084;46.21196;0.0;4258955.0;1;Vacances de printemps
ENT1 (+ ENT2);S1: Agriculture;2023-10-15;Bourgogne-Franche-Comté;10.224999;69.11226;0.1;241234584;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-10-04;Normandie;13.34375;81.86602;0.0;11940067;0;
ENT1 (+ ENT2);S1: Agriculture;2023-07-14;Île-de-France;22.75625;52.340374;0.0;514189087;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-03-21;Grand-Est;;;;14054122;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-14;Île-de-France;13.829166;81.10314;0.0;77303878022;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-04-19;Provence-Alpes-Côte d'Azur;15.245833;72.09545;4.2;15201294946;1;Vacances de printemps
ENT1 (+ ENT2);S1: Agriculture;2024-07-12;Bretagne;15.45625;77.432014;1.2;2150123517;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-10-17;Occitanie;15.616666;68.89156;0.0;660177479;0;
ENT1 (+ ENT2);S2: Industrie;2024-10-20;Grand-Est;;;;1223856136;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-01-06;Île-de-France;4.7541666;87.10742;1.6;68746082036;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-12-31;Nouvelle Aquitaine;;;;824942010;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-04-15;Auvergne-Rhône-Alpes;16.702084;66.517944;1.3000001;20249297074;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-04-14;Provence-Alpes-Côte d'Azur;17.5375;63.58369;0.0;2837283.0;1;Vacances de printemps
ENT1 (+ ENT2);S2: Industrie;2024-10-24;Pays de la Loire;14.752083;86.961266;0.0;2998427996;1;Vacances de la Toussaint
ENT1 (+ ENT2);S4: Non Affecté;2024-04-09;Normandie;9.097917;68.90234;2.2;13263400;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-04-09;Auvergne-Rhône-Alpes;10.489583;74.79836;19.300001;365525259;0;Vacances de printemps
ENT1 (+ ENT2);S4: Non Affecté;2025-07-18;Provence-Alpes-Côte d'Azur;25.897917;47.882915;0.0;50306951;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-06-30;Occitanie;31.916666;37.985935;0.0;2117689742;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-07-19;Pays de la Loire;19.285418;70.68348;0.0;30322107099;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-01-15;Provence-Alpes-Côte d'Azur;3.8145835;58.449856;0.0;24310459147;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-07-08;Occitanie;21.608332;66.342834;0.0;17095442845;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-01-04;Nouvelle Aquitaine;;;;22756756468;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-07-11;Centre-Val de Loire;19.797916;75.45369;6.3;16229263193;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2023-07-09;Bretagne;18.779167;76.82838;1.3000001;1082985166;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-07-23;Nouvelle Aquitaine;;;;3451040311;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-04-11;Hauts-de-France;13.270833;79.44725;0.8;41380166228;0;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2025-10-11;Hauts-de-France;13.816667;80.71641;0.0;11858547641;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-01-10;Provence-Alpes-Côte d'Azur;9.075;63.119045;0.1;21003208762;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2023-12-21;Grand-Est;;;;41813145;0;
ENT1 (+ ENT2);S1: Agriculture;2023-09-20;Nouvelle Aquitaine;;;;1455674778;0;
ENT1 (+ ENT2);S1: Agriculture;2023-07-01;Grand-Est;;;;734308947;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-01-02;Île-de-France;11.010417;88.33572;12.8;121913013;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-10-22;Bretagne;12.420834;84.29572;1.5;9724589429;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2025-07-17;Provence-Alpes-Côte d'Azur;28.810417;36.168007;0.0;22161644270;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2025-04-16;Occitanie;9.879167;81.93995;15.8;3351059586;0;Vacances de printemps
ENT1 (+ ENT2);S1: Agriculture;2025-10-22;Normandie;12.318749;89.35813;7.0;877054514;1;Vacances de la Toussaint
ENT1 (+ ENT2);S3: Tertiaire;2025-10-12;Bretagne;14.23125;82.38786;0.0;6515688630;0;
ENT1 (+ ENT2);S4: Non Affecté;2023-07-08;Grand-Est;;;;19859286;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-04-19;Grand-Est;;;;2335736.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-07-02;Pays de la Loire;17.014584;75.54554;0.8;34168952;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-10-03;Nouvelle Aquitaine;;;;23581061253;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-19;Hauts-de-France;12.545834;61.46758;0.0;17562098056;1;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2023-07-12;Normandie;17.697916;72.72559;1.9;7870389125;1;Vacances d'été
ENT1 (+ ENT2);S1: Agriculture;2025-01-24;Occitanie;7.55625;82.41595;0.0;548349175;0;
ENT1 (+ ENT2);S3: Tertiaire;2025-07-13;Centre-Val de Loire;24.18125;53.395382;0.6;4937439287;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-07-13;Grand-Est;;;;33382834903;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-10-02;Occitanie;14.791667;83.163506;4.5;18467549104;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-10-22;Hauts-de-France;12.877083;86.939995;2.0;23550588049;1;Vacances de la Toussaint
ENT1 (+ ENT2);S4: Non Affecté;2025-04-01;Île-de-France;9.127084;63.41916;0.0;40720205;0;
ENT1 (+ ENT2);S2: Industrie;2025-04-22;Nouvelle Aquitaine;;;;3360147887;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-06-30;Bretagne;16.18409;73.85119;0.70000005;58221048;0;
ENT1 (+ ENT2);S2: Industrie;2023-10-12;Île-de-France;18.789583;73.61056;2.4;5396766361;0;
ENT1 (+ ENT2);S1: Agriculture;2024-01-03;Nouvelle Aquitaine;;;;934736562;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-04-18;Île-de-France;7.2166667;71.56721;1.0;147587421;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-01-04;Île-de-France;8.943749;82.38239;1.7;2984570.0;1;Vacances de Noël
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2023-10-17;Hauts-de-France;9.520833;69.45407;0.0;22716991761;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-01-16;Centre-Val de Loire;-2.0562499;80.7071;0.3;17144642397;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-10-01;Pays de la Loire;19.408333;76.53541;0.0;787445608;0;
ENT1 (+ ENT2);S1: Agriculture;2025-12-11;Occitanie;11.197917;91.67704;0.0;543550261;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-07-08;Bourgogne-Franche-Comté;24.445833;56.364407;0.9;13189544751;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-13;Nouvelle Aquitaine;;;;16760491376;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-01-22;Occitanie;10.554167;90.73995;0.0;898466.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-16;Hauts-de-France;10.76875;62.76085;0.0;21659009003;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-02;Auvergne-Rhône-Alpes;9.022917;76.27711;0.0;36257733798;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2025-04-03;Hauts-de-France;13.5125;66.29637;0.0;22594619843;0;
ENT1 (+ ENT2);S2: Industrie;2024-04-23;Hauts-de-France;5.714583;68.99804;0.9;2737768995;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-07-05;Grand-Est;;;;202513737;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-07-07;Île-de-France;15.66875;60.995983;0.1;60813983341;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-01-16;Bourgogne-Franche-Comté;1.2270833;90.126274;0.0;212637574;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-10-27;Pays de la Loire;13.314;86.24759;1.1;10635606546;1;Vacances de la Toussaint
ENT1 (+ ENT2);S2: Industrie;2024-04-06;Grand-Est;;;;1426436675;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-24;Bourgogne-Franche-Comté;17.135416;76.92566;3.8;119406175;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-14;Pays de la Loire;20.491667;71.633896;1.2;913738466;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-10-06;Île-de-France;12.78125;85.56668;4.4;62153258102;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-07-19;Normandie;17.543749;73.135414;0.5;7740966410;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-07-15;Auvergne-Rhône-Alpes;22.004166;79.73499;6.7;6526934716;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-10-03;Bretagne;17.152082;74.2243;0.3;25154749374;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2023-07-24;Centre-Val de Loire;20.210417;68.39488;5.4;14916594627;1;Vacances d'été
ENT1 (+ ENT2);S2: Industrie;2024-10-11;Nouvelle Aquitaine;;;;3088907968;0;
ENT1 (+ ENT2);S1: Agriculture;2023-06-30;Centre-Val de Loire;18.790909;60.568478;0.0;215887784;0;
ENT1 (+ ENT2);S3: Tertiaire;2023-10-10;Occitanie;20.395834;58.54694;0.0;15843277753;0;
ENT1 (+ ENT2);S4: Non Affecté;2025-10-23;Grand-Est;;;;5872454.0;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S3: Tertiaire;2024-03-21;Grand-Est;;;;15407019385;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-07-05;Grand-Est;;;;0.0;0;
ENT1 (+ ENT2);S3: Tertiaire;2024-10-06;Provence-Alpes-Côte d'Azur;15.802083;77.547874;1.8000001;12529258580;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2024-01-14;Normandie;-1.5437499;89.71881;0.0;155374830;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-04-24;Île-de-France;7.508333;71.65177;1.2;41585214;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2025-07-16;Île-de-France;20.229166;68.752884;4.4;195802856;1;Vacances d'été
ENT1 (+ ENT2);S3: Tertiaire;2025-01-09;Île-de-France;5.9562497;85.412964;6.0;57821492206;0;
ENT1 (+ ENT2);S2: Industrie;2025-04-07;Centre-Val de Loire;9.587501;60.597103;0.0;1334241511;0;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-07-18;Nouvelle Aquitaine;;;;0.0;0;
ENT1 (+ ENT2);S2: Industrie;2023-07-08;Bretagne;21.241667;78.25338;14.9;1307289494;1;Vacances d'été
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2024-07-01;Pays de la Loire;17.395834;70.68547;0.2;0.0;0;
ENT1 (+ ENT2);S4: Non Affecté;2024-04-14;Centre-Val de Loire;15.0625;79.956184;0.0;15043624;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S2: Industrie;2024-07-16;Grand-Est;;;;32615256989;0;
ENT1 (+ ENT2);S2: Industrie;2025-04-20;Hauts-de-France;11.910417;73.19369;1.1;1295648209;1;Vacances de printemps
ENT1 (+ ENT2);S3: Tertiaire;2025-04-09;Bretagne;11.416667;61.29665;0.0;8962726846;1;Vacances de printemps
ENT3 (+ ENT4 + ENT5 + ENT7);S1: Agriculture;2023-10-09;Pays de la Loire;18.35;70.7199;0.0;963552675;0;
ENT3 (+ ENT4 + ENT5 + ENT7);S4: Non Affecté;2025-01-19;Normandie;0.59583336;85.01152;0.0;0.0;0;
ENT1 (+ ENT2);S2: Industrie;2025-10-10;Grand-Est;;;;2282304540;0;
ENT1 (+ ENT2);S2: Industrie;2023-07-20;Nouvelle Aquitaine;;;;3623477445;0;
ENT1 (+ ENT2);S2: Industrie;2024-09-30;Bourgogne-Franche-Comté;13.76875;73.278534;0.7;102336915;0;
ENT1 (+ ENT2);S1: Agriculture;2025-10-20;Hauts-de-France;14.152083;86.59546;4.1;1083771246;1;Vacances de la Toussaint
ENT1 (+ ENT2);S4: Non Affecté;2024-03-14;Nouvelle Aquitaine;;;;39715639;0;
